id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7955,15638889,Chuang,667,France,Male,36,8,0,2,1,0,151822.66,0
7956,15606887,Ejimofor,590,France,Male,37,2,0,2,1,0,94790.34,0
7957,15776824,Chiu,656,France,Male,30,8,0,2,0,0,95583.45,0
7958,15682600,L?,642,France,Female,40,5,0,1,1,1,160129.99,1
7959,15753831,Hs?,710,France,Male,31,9,0,2,1,0,164038.07,0
7960,15788183,Ting,755,Spain,Male,41,4,124577.33,1,0,1,122478.19,0
7961,15659234,Chukwudi,680,Germany,Female,41,9,137936.94,1,1,0,49826.68,1
7962,15661249,Pirozzi,581,France,Male,33,7,0,2,1,0,170984.97,0
7963,15692718,Tien,599,Spain,Female,36,3,93920.47,2,0,0,136526.12,0
7964,15576935,Ch'eng,662,France,Female,26,2,0,2,1,1,163667.56,0
7965,15621083,Hsia,537,Germany,Male,57,3,120777.88,1,1,1,70810.6,1
7966,15628059,Nwokezuike,671,Spain,Female,37,9,0,2,1,1,180553.48,0
7967,15798960,Chidimma,738,Germany,Male,42,3,102025.48,1,1,1,133871.83,1
7968,15803852,Lucciano,741,Spain,Male,32,1,0,2,1,0,151903.6,0
7969,15643965,Chukwudi,641,France,Female,32,8,0,1,1,0,183487.98,1
7970,15583848,Ch'iu,573,Spain,Male,58,7,144470.37,1,1,1,167036.94,0
7971,15781598,Bibi,646,France,Male,35,2,0,2,1,0,53311.78,0
7972,15568487,Chinagorom,706,Germany,Female,48,2,88915.85,2,1,0,140166.95,1
7973,15667588,Hsia,564,Germany,Male,38,2,142406.43,1,0,0,60721.4,0
7974,15690134,Yefremov,692,France,Female,43,9,0,2,1,0,74838.64,0
7975,15672950,Onuchukwu,572,France,Male,41,5,0,2,1,1,181694.44,0
7976,15694288,Onwumelu,696,France,Male,35,6,0,2,0,0,95623.28,0
7977,15688085,Yefimova,678,France,Male,27,6,0,2,0,1,139919.38,0
7978,15651737,Chidumaga,505,Germany,Male,27,8,109472.47,1,1,0,182055.36,1
7979,15603554,Kao,596,Germany,Female,26,7,160980.03,2,1,1,161435.02,0
7980,15691543,L?,685,France,Female,38,4,0,2,0,0,149970.58,0
7981,15619304,Pirozzi,850,Spain,Female,34,9,0,2,0,1,134790.74,0
7982,15655335,Chikwendu,664,France,Female,34,6,0,2,1,0,56875.76,0
7983,15778838,Onwumelu,807,Germany,Male,40,9,151659.52,1,1,0,154882.79,1
7984,15697028,Hsueh,589,Spain,Female,36,7,0,1,1,0,170980.87,0
7985,15757568,Chukwuhaenye,711,Spain,Male,32,4,0,2,1,1,75825.57,0
7986,15628863,Rizzo,758,Spain,Male,35,3,0,2,1,1,94898.1,0
7987,15658947,Chukwufumnanya,553,France,Female,52,9,0,3,1,0,38962.94,1
7988,15645463,Fomin,757,France,Female,46,2,0,1,1,0,175853.64,1
7989,15727299,Yuryeva,679,Spain,Female,64,4,0,1,1,1,113931.57,1
7990,15749489,Genovesi,587,Spain,Female,55,3,0,1,1,1,16897.19,1
7991,15696989,Nnanna,683,France,Female,38,7,0,2,1,1,102750.7,0
7992,15778142,Ts'ui,673,Germany,Male,27,7,166031.45,1,1,0,135071.12,0
7993,15617320,Wang,644,France,Female,27,2,122417.81,2,1,0,100637.07,0
7994,15717984,Ts'ai,611,Spain,Male,29,9,0,1,1,0,131778.72,0
7995,15656319,H?,683,France,Male,36,1,0,2,1,0,78858.07,0
7996,15742404,Nkemjika,710,France,Female,39,9,0,2,1,0,169894.4,0
7997,15566251,Chibueze,679,France,Male,33,6,0,2,1,0,100615.14,0
7998,15754577,Genovese,544,Spain,Male,30,4,0,1,1,1,177896.87,0
7999,15600462,P'eng,633,Spain,Male,24,4,129944.39,1,1,1,180345.44,0
8000,15602845,Hsueh,537,Germany,Female,63,2,123034.43,1,1,0,139607.61,1
8001,15733768,Onwumelu,676,France,Male,38,5,88915.85,1,0,0,116969.89,0
8002,15754068,Cremonesi,742,Spain,Female,38,3,0,1,1,0,136902.01,1
8003,15684440,Pisano,732,Germany,Male,36,3,109974.79,2,1,1,89566.64,0
8004,15674573,Niu,577,Germany,Male,31,0,131394.46,1,0,1,106761.47,0
8005,15778975,Mazzanti,554,Spain,Male,35,7,0,1,1,1,89893.6,0
8006,15668575,Ch'ang,589,Germany,Female,46,1,105229.73,1,1,0,64421.02,1
8007,15636023,Chiang,564,France,Female,51,5,0,1,1,1,110440.5,0
8008,15590327,Walker,576,Germany,Male,33,10,81173.83,1,0,1,166475.44,0
8009,15672397,Hs?,794,France,Female,36,5,0,2,1,1,149922.38,0
8010,15775206,Shih,572,France,Male,40,1,0,1,1,1,147636.46,0
8011,15610643,Shao,652,France,Male,41,5,0,2,1,1,73322,0
8012,15642570,Macleod,644,France,Female,41,6,0,1,1,1,93568.77,1
8013,15793901,Hs?,619,France,Male,32,1,0,2,1,1,89048.46,0
8014,15717290,Chukwudi,610,France,Female,37,1,0,2,0,0,64872.55,0
8015,15671610,Baresi,561,France,Male,41,8,0,1,1,1,131753.97,0
8016,15667934,Maclean,545,France,Male,37,5,0,2,1,0,164967.21,0
8017,15752578,Yudin,708,Spain,Female,33,7,0,2,1,1,140745.91,0
8018,15777639,Ch'iu,756,Spain,Male,31,7,137115.16,1,1,1,106937.06,0
8019,15683375,Fanucci,667,Spain,Female,34,3,0,2,0,0,177747.72,0
8020,15791268,Trevisani,693,France,Female,41,4,0,2,0,0,187632.22,0
8021,15768777,Genovesi,814,France,Male,33,6,0,2,1,1,24802.77,0
8022,15636572,Hsia,599,France,Female,39,2,0,2,1,0,82696.84,0
8023,15670496,Ch'ien,613,Spain,Male,32,7,151806.04,1,1,0,143566.48,0
8024,15572762,Nnaife,762,France,Male,47,4,0,2,1,0,52319.26,0
8025,15713374,Chiu,731,Germany,Male,36,8,131834.76,2,1,0,57558.95,0
8026,15686885,Ts'ai,611,France,Female,33,3,0,2,1,1,66731.79,0
8027,15703614,Hsia,573,Germany,Female,46,7,104887.43,1,1,1,157092.83,1
8028,15779904,Chizoba,675,Spain,Female,55,2,139914.6,1,1,1,172782.69,0
8029,15752694,Nnabuife,709,Spain,Male,30,10,0,2,0,1,108008.65,0
8030,15702380,Cattaneo,659,Germany,Male,46,2,134960.98,2,1,1,123475.88,0
8031,15680587,Chiekwugo,607,France,Male,30,1,0,2,1,0,183516.7,0
8032,15748116,Manna,705,France,Female,38,6,0,2,1,1,51871.95,0
8033,15707962,Chukwujamuike,695,Spain,Female,39,3,128881.46,1,1,1,93901.61,0
8034,15776467,McIntosh,584,France,Female,32,10,129837.72,1,1,0,181258.76,0
8035,15731148,Yermakov,703,France,Female,26,9,71460.67,1,1,0,93713.93,0
8036,15594812,Tung,605,Spain,Female,34,1,0,2,1,1,159800.16,0
8037,15664681,T'ao,558,France,Male,34,9,0,2,0,0,141872.05,0
8038,15617482,Onyemachukwu,709,France,Male,32,7,0,2,1,1,105720.09,0
8039,15598883,Ts'ui,703,Germany,Male,52,5,153538.11,1,1,1,163558.26,0
8040,15694456,Hsueh,730,Spain,Female,30,2,0,1,1,0,183494.87,0
8041,15677305,Ch'eng,773,France,Male,35,3,0,2,1,1,144870.28,0
8042,15740383,Linger,667,Spain,Female,33,5,0,1,1,0,131660.16,0
8043,15644295,H?,634,France,Male,36,1,100654.8,1,1,0,127825.25,0
8044,15746594,Bibi,521,France,Female,32,0,0,2,1,1,172646.88,0
8045,15810075,Onwuka,652,France,Female,36,8,0,1,0,0,184317.74,0
8046,15600724,Dickson,573,France,Male,31,9,91897.8,1,1,1,64849.74,0
8047,15618581,K'ung,583,Spain,Male,61,3,0,1,1,1,184524.74,0
8048,15690164,Chuang,627,Germany,Male,45,3,97786.08,2,1,1,147055.87,1
8049,15751455,Mazzanti,712,Germany,Male,45,4,155619.37,1,1,0,9085,0
8050,15644765,Lucchese,711,France,Male,37,6,0,2,1,0,158750.24,0
8051,15773852,Lucchesi,835,France,Male,40,6,0,2,1,1,113079.19,0
8052,15716605,Obiajulu,794,France,Female,23,7,0,2,0,0,145796.49,0
8053,15694376,Yefimova,611,France,Male,35,5,0,2,1,0,95686.6,0
8054,15757837,Cremonesi,781,France,Male,38,5,0,1,1,0,148848.76,0
8055,15577398,Tuan,717,Germany,Female,38,5,121250.04,2,0,1,72924.56,0
8056,15712596,McKay,587,France,Female,29,7,0,2,1,0,187800.63,0
8057,15788025,P'eng,635,Spain,Female,47,5,0,2,1,1,169653.32,0
8058,15590320,O'Brien,705,Germany,Female,42,10,119027.28,1,1,0,175853.64,1
8059,15600692,Chizoba,721,France,Female,40,8,172231.93,3,1,0,157862.82,1
8060,15732672,Ozoemena,698,France,Male,28,2,0,1,1,1,127087.04,0
8061,15650322,Hsieh,753,Germany,Male,36,8,129745.1,1,0,1,185827.74,0
8062,15782210,Aksenov,592,Spain,Female,32,2,0,2,1,1,131283.6,0
8063,15686916,Dore,686,Germany,Male,32,5,131569.73,1,0,1,131281.27,0
8064,15572408,Cattaneo,683,Spain,Male,36,7,0,2,1,1,111442.71,0
8065,15755869,Maclean,721,France,Female,34,2,0,2,1,0,36376.97,0
8066,15711789,Milne,712,Germany,Male,35,8,157848.57,2,1,1,75632.78,0
8067,15753847,Chidubem,569,France,Male,42,8,0,1,1,0,113046.81,1
8068,15571752,H?,705,France,Female,44,5,0,2,1,0,171463.83,1
8069,15674880,Y?an,695,France,Female,29,4,0,2,1,0,72318.77,0
8070,15687828,Uwaezuoke,652,Spain,Male,69,9,0,2,1,1,132467.54,0
8071,15744529,Dickson,602,France,Female,32,7,0,2,1,1,121551.58,0
8072,15740264,Bergamaschi,562,Germany,Female,43,9,115341.55,1,1,1,177357.16,1
8073,15799600,Mamelu,678,Germany,Female,48,1,145537.21,1,1,1,131283.6,1
8074,15592762,Pisano,571,Spain,Male,33,3,0,2,1,1,180598.28,0
8075,15662532,Calabrese,661,France,Male,26,3,0,2,1,0,73329.08,0
8076,15663625,Dike,591,Spain,Male,40,3,144900.58,1,0,0,75848.41,0
8077,15757628,Ndubueze,698,Germany,Male,34,4,113714.71,2,1,1,64448.36,0
8078,15798964,O'Sullivan,674,France,Male,35,9,0,1,1,0,136915.19,0
8079,15789924,Onwuka,673,France,Male,34,6,141787.81,1,1,0,180150.49,0
8080,15609653,Liao,594,Spain,Male,29,9,0,2,1,0,123428.98,0
8081,15652981,Folliero,634,France,Female,43,2,0,2,0,0,183318.79,0
8082,15676717,Chidiebere,535,Spain,Male,27,4,0,1,1,0,49594.02,0
8083,15652289,Kang,584,Spain,Male,38,0,0,2,1,0,48988.28,0
8084,15779904,Fokine,762,France,Female,39,3,0,2,1,0,137028.51,0
8085,15615091,Pinto,562,Spain,Female,33,6,0,2,1,1,40313.47,0
8086,15728078,Pirozzi,656,France,Female,47,8,0,2,1,1,168034.83,0
8087,15605534,Ch'ang,752,Spain,Female,46,8,0,2,1,0,178373.43,1
8088,15596713,Chukwuebuka,679,Spain,Male,40,6,0,2,1,1,51820.87,0
8089,15793424,Fanucci,449,France,Female,42,4,0,1,1,0,141872.05,1
8090,15718289,Walker,792,Germany,Female,40,9,131286.47,2,1,0,119638.85,0
8091,15798053,Shillito,585,France,Male,41,5,0,2,1,1,151375.46,0
8092,15752294,Brown,714,Spain,Male,40,4,0,2,0,1,158918.02,0
8093,15797329,Nnabuife,609,France,Male,37,10,0,2,0,1,85470.45,0
8094,15740104,Ch'iu,639,Spain,Male,42,8,0,2,0,0,91830.75,0
8095,15778190,Ritchie,567,Spain,Male,37,7,0,2,1,1,134600.94,0
8096,15697597,Palerma,582,France,Female,32,4,0,1,1,0,38772.65,0
8097,15715047,Nnaemeka,645,France,Male,41,8,0,2,1,1,105818.51,0
8098,15663916,Onwuemelie,635,Germany,Female,52,1,131834.8,1,0,1,155786.85,1
8099,15744109,Udegbunam,559,Germany,Male,45,4,117866.92,1,0,1,120770.75,1
8100,15583548,Obiajulu,652,Germany,Female,55,4,139874.07,1,1,0,125445.8,1
8101,15786078,Mistry,696,France,Male,36,3,0,2,1,1,149550.94,0
8102,15691625,Hs?,565,France,Female,39,2,0,2,1,1,120830.73,0
8103,15694253,Fanucci,714,France,Male,35,7,81684.97,1,1,0,116973.48,0
8104,15604962,Yobanna,838,Spain,Male,33,5,166082.15,1,1,1,126761.2,0
8105,15666096,Hsieh,665,Germany,Female,25,4,102645.48,2,1,0,167984.61,1
8106,15672798,Chien,589,Spain,Male,38,6,0,1,1,1,189703.65,0
8107,15569446,H?,559,France,Female,40,4,0,2,1,0,173599.38,0
8108,15809838,Onyekachi,703,France,Male,34,2,0,2,1,1,120530.19,0
8109,15753362,Ugochukwutubelum,745,Germany,Male,39,0,111565.91,1,1,1,55775.72,0
8110,15621927,Palermo,711,Spain,Male,27,3,0,2,0,0,155870.82,0
8111,15662698,Whitehead,775,France,Female,43,7,0,2,0,0,94450.97,0
8112,15682354,Chukwuemeka,605,France,Male,38,7,0,2,1,0,118319.5,0
8113,15624695,Ch'iu,582,France,Female,46,3,143390.51,1,1,1,63736.17,0
8114,15787884,Chukwuemeka,594,France,Male,28,5,0,2,1,0,48963.59,0
8115,15693690,Chinwendu,587,France,Female,38,3,0,2,1,0,105986.01,0
8116,15603088,Nnachetam,703,France,Male,30,2,0,2,0,1,59675.05,0
8117,15674922,Mazzanti,719,Germany,Female,40,1,109044.3,1,0,0,131768.98,0
8118,15615050,Ch'ang,714,France,Female,32,3,0,2,1,1,107811.28,0
8119,15761340,Illingworth,692,Spain,Male,34,10,0,2,0,1,171457.06,0
8120,15595036,Dyer,611,Germany,Male,34,7,131184.67,2,1,0,121408.55,0
8121,15718231,Ch'ien,651,Germany,Female,41,9,63723.78,1,1,1,101192.08,0
8122,15702439,Tien,652,France,Female,35,7,105525.65,1,1,1,94949.84,0
8123,15665087,H?,632,Germany,Female,36,3,133467.77,2,0,1,177944.64,0
8124,15594436,Chidubem,849,France,Female,33,4,139912.66,1,1,1,176487.05,0
8125,15581292,T'ien,747,France,Female,37,9,77949.29,1,0,1,121311.12,0
8126,15793346,Chidumaga,754,France,Male,33,8,0,2,0,1,176750.81,0
8127,15697904,Hsing,743,France,Male,32,2,0,1,1,1,123850.88,0
8128,15592222,Smith,741,France,Male,35,9,0,2,1,0,71433.88,0
8129,15772412,Mazzanti,559,France,Female,34,5,0,2,1,1,71047.51,0
8130,15794472,Fanucci,687,France,Male,29,8,0,2,1,0,158615.41,0
8131,15592645,Chuang,614,France,Male,26,4,0,2,0,0,113410.82,0
8132,15725024,Efremov,624,France,Female,44,2,123599.49,1,0,0,134626.3,1
8133,15777873,Chidubem,743,Germany,Male,72,2,71843.15,1,1,1,58268.2,0
8134,15626156,Zikoranachukwudimma,595,France,Male,29,8,137781.65,1,1,1,114774.35,0
8135,15603914,Mazzi,602,France,Female,37,6,0,1,1,0,91406.62,1
8136,15728605,T'ang,579,France,Male,40,4,115409.6,1,0,1,110114.19,0
8137,15665460,Smith,624,France,Male,34,1,0,2,1,1,102515.43,0
8138,15706810,Chinwendu,596,France,Male,39,1,0,2,1,0,113926.31,0
8139,15761976,Lucchese,717,Spain,Male,33,9,0,2,1,0,180769.55,0
8140,15664547,Tsao,561,France,Male,34,2,0,2,1,0,88866.92,0
8141,15651144,Okeke,690,Germany,Female,39,7,123894.43,2,1,1,49480.66,0
8142,15715117,Ebelegbulam,699,France,Female,35,3,0,2,1,1,131300.68,0
8143,15629128,P'eng,689,Germany,Male,47,10,122552.34,2,1,0,180800.42,0
8144,15594084,Zuev,687,France,Female,40,3,0,2,1,1,136837.03,0
8145,15762928,Onyemauchechukwu,699,France,Female,42,9,0,1,0,1,170980.86,0
8146,15730272,Nwabugwu,607,Spain,Male,36,9,0,2,1,1,160979.66,0
8147,15743545,Shao,739,France,Male,31,2,0,2,1,0,140187.42,0
8148,15736271,Pisani,639,Germany,Male,39,7,140720.93,2,1,1,149457.81,0
8149,15708003,Tsai,594,France,Female,39,0,134886.53,1,1,1,16081.62,0
8150,15744044,Fiorentini,561,France,Female,32,3,0,1,1,0,161653.5,0
8151,15763613,Hs?,624,Spain,Male,31,2,0,2,1,1,55313.44,0
8152,15793854,McIntosh,807,France,Female,53,10,138877.35,1,1,1,161909.95,0
8153,15662291,Nkemjika,767,France,Female,28,5,0,2,1,0,74512.66,0
8154,15801936,Milanesi,850,France,Male,36,3,0,1,1,0,4861.72,0
8155,15761706,Ch'ien,752,Spain,Female,35,2,128298.74,1,1,0,138880.24,0
8156,15585287,Chukwujamuike,594,France,Female,32,3,0,2,0,1,130113.78,0
8157,15692408,Chidimma,673,France,Male,46,3,0,2,1,0,88958.49,0
8158,15763613,Aksyonova,676,France,Female,39,3,0,2,1,0,133535.99,0
8159,15778089,Hs?,686,France,Male,23,9,71283.09,2,1,0,44756.25,0
8160,15800229,Mazzanti,696,France,Female,47,5,0,3,0,0,141053.85,1
8161,15658935,Lo,666,France,Female,34,3,0,2,0,1,102799.4,0
8162,15776733,Mazzanti,781,France,Male,30,8,0,2,1,1,91510.71,0
8163,15660101,Genovesi,597,France,Male,30,4,80793.58,1,1,0,72402,0
8164,15647890,Ch'ang,639,Germany,Female,32,2,102290.72,1,1,1,92381.01,0
8165,15682757,Nwachinemelu,586,France,Male,39,8,126817.65,1,1,1,113931.57,0
8166,15682355,Obidimkpa,655,Spain,Female,35,4,0,2,1,0,75937.14,0
8167,15597949,Chukwufumnanya,628,France,Female,45,4,0,1,1,0,136610.02,1
8168,15707025,Ts'ai,538,France,Male,33,3,0,4,1,0,64420.5,1
8169,15725036,Chidi,613,Germany,Female,45,0,137905.95,2,1,0,9902.39,0
8170,15663489,Ch'iu,684,Germany,Female,40,6,161757.87,1,0,1,110252.53,1
8171,15783958,Ch'ang,662,France,Female,28,6,0,2,1,1,85411.01,0
8172,15806327,Ch'iu,740,France,Male,46,1,0,2,1,0,51536.99,0
8173,15775886,Ch'iu,721,France,Male,32,5,0,2,1,1,52327.57,0
8174,15701265,Baresi,652,France,Female,33,5,0,2,1,0,102747.02,0
8175,15677871,Tsou,583,Germany,Male,43,3,132623.6,2,1,1,140136.1,0
8176,15680405,Chiemenam,636,France,Female,29,1,0,2,1,0,171344.09,0
8177,15605036,Genovese,675,France,Male,36,1,118889.66,1,1,1,81491.7,0
8178,15758056,Uvarov,712,France,Female,35,3,0,2,0,0,162511.55,1
8179,15772250,Lai,744,France,Female,49,1,0,4,1,0,180197.74,1
8180,15585853,Chinomso,702,France,Female,27,7,0,1,0,1,131097.9,0
8181,15678067,Ting,577,France,Female,30,5,0,2,1,0,105732.9,0
8182,15603914,Young,675,France,Male,31,6,0,2,1,0,107499.8,0
8183,15740404,Ch'iu,669,Germany,Female,38,3,127847.86,2,1,1,176903.35,0
8184,15809248,Dike,726,France,Male,54,6,131643.25,1,0,1,82351.06,0
8185,15678916,Chukwumaobim,665,Spain,Male,43,8,121513.31,1,1,0,94739.2,1
8186,15693637,Uwaezuoke,559,France,Male,28,5,0,1,1,1,157959.02,0
8187,15694821,Ebelegbulam,619,Germany,Female,60,7,133974.96,3,1,1,173837.54,1
8188,15658032,Uwaezuoke,709,France,Male,38,4,0,2,1,0,129964.94,0
8189,15766272,Ch'iu,696,Spain,Male,43,7,0,2,1,0,135853.62,0
8190,15702789,Ts'ao,591,France,Male,40,5,0,2,1,0,117035.08,0
8191,15611669,Hsieh,716,France,Male,34,0,0,2,1,1,60905.51,0
8192,15621893,P'an,850,Germany,Female,50,8,120167.42,1,1,1,59457,1
8193,15664504,Chukwuemeka,645,Spain,Male,45,8,0,1,0,0,117946.3,1
8194,15737792,Lo Duca,732,France,Female,33,8,0,1,1,1,86767.48,1
8195,15602312,Chidiebele,637,France,Male,38,4,0,2,0,0,112554.68,0
8196,15784844,Trevisani,613,France,Male,39,1,0,2,1,0,151169.83,0
8197,15652693,Ch'ang,602,Germany,Male,22,2,118098.62,2,1,1,88920.68,0
8198,15631693,Ts'ui,699,Spain,Female,29,9,0,2,1,1,38772.65,0
8199,15646615,Milani,609,Germany,Male,42,3,174852.89,1,1,0,55857.48,1
8200,15798895,Ch'ien,592,France,Male,35,4,154970.41,1,1,1,140886.76,0
8201,15592583,Hsiung,586,France,Male,36,8,0,2,1,1,160529.71,0
8202,15697480,Chidiegwu,605,Spain,Male,19,6,0,2,1,0,52327.57,0
8203,15684958,Onyekaozulu,558,France,Male,43,7,0,1,1,0,69320.97,0
8204,15652981,K'ung,681,France,Male,43,9,0,2,1,0,145558.42,0
8205,15766289,Chiu,582,France,Male,36,8,0,2,1,1,62634.94,0
8206,15679024,O'Donnell,633,France,Female,39,2,0,2,1,1,92888.52,0
8207,15585327,Ting,653,France,Female,42,10,114737.43,1,1,0,90877.76,1
8208,15585853,Hs?,477,Germany,Male,38,2,125829.4,1,0,0,151648.66,0
8209,15788489,P'eng,743,France,Female,42,7,0,2,0,0,161971.42,0
8210,15776936,Onyekaozulu,739,France,Female,38,1,0,2,1,0,90162.35,0
8211,15786617,Ting,586,Spain,Female,35,7,0,1,1,0,113868.4,0
8212,15788025,Chukwudi,712,Germany,Male,29,4,133636.52,1,1,1,167037.94,0
8213,15752615,Manna,586,France,Female,44,4,0,2,1,0,171840.24,1
8214,15652955,Obiajulu,621,France,Male,34,1,0,2,0,0,171457.06,0
8215,15729582,Udegbunam,611,France,Male,28,3,0,2,1,0,59172.42,0
8216,15739692,Lucchesi,705,France,Female,41,2,0,2,1,1,158978.79,0
8217,15632324,Chuang,569,Spain,Male,41,9,130627.66,1,1,0,62944.75,0
8218,15572361,Lucciano,703,Spain,Female,55,9,81905.95,1,0,1,52471.36,0
8219,15667085,Hsu,641,Germany,Female,42,6,137555.24,1,1,0,113599.66,0
8220,15660271,Onyemauchechukwu,681,France,Male,31,1,0,1,1,0,45956.05,0
8221,15798024,Ch'iu,637,Germany,Male,44,2,136658.61,1,1,0,174800.31,0
8222,15603743,Chiang,567,France,Male,36,2,0,2,1,0,89938.08,0
8223,15592461,Tuan,769,France,Female,33,4,0,2,1,1,72876.65,0
8224,15753888,Chineze,678,Germany,Female,41,7,118336.95,1,0,1,115985.38,1
8225,15734491,Eluemuno,632,Germany,Male,26,9,131078.42,2,1,0,153046.16,0
8226,15763055,Chidiegwu,599,France,Male,43,4,100486.18,2,1,1,131501.72,0
8227,15785829,Baresi,696,France,Female,44,1,0,2,1,1,27359.19,0
8228,15592091,Chidimma,583,France,Male,34,8,95331.83,2,0,0,64833.05,0
8229,15661380,Nwachinemelu,763,France,Female,42,8,0,2,1,1,75762,0
8230,15569274,H?,753,France,Male,38,4,80764.03,1,1,1,119882.86,0
8231,15809263,Uvarova,554,Germany,Female,37,8,142400.77,1,1,1,189607.71,1
8232,15746515,K?,603,Spain,Female,46,5,0,1,1,1,163691.48,1
8233,15700946,Trevisani,646,Spain,Male,35,1,0,2,0,1,170528.63,0
8234,15764293,Martin,561,France,Female,41,4,0,1,1,0,5791.85,1
8235,15590876,Trevisani,724,France,Male,27,1,0,2,1,1,94003.11,0
8236,15623479,Fiorentini,639,France,Male,38,7,0,2,1,1,168886.29,0
8237,15628893,Ch'ien,615,France,Female,43,8,0,1,0,0,146700.22,1
8238,15576517,Ritchie,667,France,Female,41,6,0,2,1,0,168834.37,0
8239,15751177,McElhone,670,Spain,Male,25,2,0,2,1,1,134794.02,0
8240,15694558,Hsiung,685,France,Male,49,2,0,2,1,0,90967.28,0
8241,15747807,Cawood,597,France,Female,25,5,0,2,1,0,180553.48,0
8242,15677906,Palerma,554,Spain,Male,42,8,0,2,0,1,108891.3,0
8243,15614878,Mazzanti,848,Germany,Female,25,1,124401.6,2,1,0,93901.61,0
8244,15715199,Hsieh,652,Spain,Male,34,2,0,2,1,0,112771.95,0
8245,15764409,O'Loghlin,561,Spain,Male,35,2,0,1,1,0,183387.12,0
8246,15756475,DeRose,604,Spain,Male,37,5,0,2,1,1,155700.22,0
8247,15743828,Chukwuemeka,577,Germany,Female,51,5,134467.07,1,1,1,57898.58,1
8248,15572361,Toscani,771,France,Female,32,4,0,2,1,1,186489.95,0
8249,15765048,Nwora,696,France,Male,32,7,141572.24,1,0,1,64716.08,0
8250,15760662,Walker,669,France,Female,39,4,0,2,1,1,100862.54,0
8251,15663817,Chiawuotu,542,Germany,Male,45,6,121461.88,2,1,0,25684.85,1
8252,15698619,Hsu,597,Spain,Female,41,4,0,1,1,1,58440.43,1
8253,15702293,Ndubueze,633,France,Male,49,10,0,1,1,1,147074.67,1
8254,15761348,Fennell,624,Spain,Male,46,4,0,2,0,1,80120.19,0
8255,15662263,Calabresi,701,France,Male,40,4,0,2,1,0,182738,0
8256,15683523,Bales,729,Spain,Male,37,7,0,1,1,1,2465.8,0
8257,15692404,Onwuamaeze,628,Germany,Male,56,1,124450.54,1,1,1,12096.61,1
8258,15631693,Smith,709,Spain,Male,34,8,0,2,0,1,91514.62,0
8259,15762268,Galkin,757,Germany,Female,46,6,143965.24,1,1,0,3560,1
8260,15655360,P'eng,619,France,Female,35,1,0,2,1,1,54448.41,0
8261,15665087,Lu,554,Spain,Female,37,7,129717.3,1,0,0,180553.48,0
8262,15792668,Ting,762,France,Female,34,5,0,2,1,0,24207.86,0
8263,15738497,Dufresne,535,Germany,Female,35,9,108269.2,2,1,1,61569.07,0
8264,15573456,Riggs,696,Germany,Female,31,2,170184.99,2,1,0,177738.98,0
8265,15682533,Palerma,656,Spain,Male,41,5,0,2,0,0,60533.96,0
8266,15762218,Chibueze,624,France,Male,62,9,152685.4,1,0,0,138478.2,1
8267,15656300,Yobachi,599,France,Female,33,2,0,1,1,1,159718.27,1
8268,15801699,Ugochukwu,738,France,Male,37,7,0,2,1,0,132798.78,0
8269,15603846,Nwankwo,683,Spain,Male,34,4,0,2,1,0,93729.15,0
8270,15799790,Ch'in,637,France,Male,36,4,0,2,1,0,126833.73,0
8271,15581548,Chukwubuikem,758,France,Male,43,5,172713.44,1,1,0,182436.81,1
8272,15806930,Chidiegwu,850,France,Male,41,9,0,2,1,0,96660.76,0
8273,15718280,Frolova,686,France,Female,34,9,0,2,1,0,187905.12,0
8274,15671355,Ch'in,588,Spain,Male,37,4,0,2,1,1,67789.99,0
8275,15713483,Nnaife,622,France,Male,37,4,0,2,0,1,102628.98,0
8276,15579743,Nkemdilim,663,France,Female,42,1,0,1,0,0,54487.43,1
8277,15768471,Trevisano,613,France,Female,32,8,146566.01,1,1,1,69531.22,0
8278,15645059,Chidiebere,551,Germany,Male,42,10,161592.76,1,0,0,113796.15,1
8279,15642448,Chiebuka,724,France,Male,37,1,0,1,1,0,113860.32,1
8280,15688880,Chibugo,598,France,Male,48,2,0,1,1,0,103349.72,1
8281,15750970,Hargreaves,705,France,Male,26,4,0,1,1,1,146511.2,0
8282,15808582,Ts'ui,580,Germany,Female,25,7,120962.13,2,1,0,57962.41,0
8283,15621083,Chigbogu,637,Germany,Male,32,9,182275.23,2,1,1,99595.67,0
8284,15729956,Kao,663,France,Male,44,9,0,2,1,0,88211.12,0
8285,15572361,Shih,544,Spain,Male,41,10,113882.53,1,1,0,137037.97,0
8286,15793324,Rizzo,829,France,Female,26,4,0,2,1,1,142903.44,0
8287,15804586,Ch'ien,652,France,Male,58,7,0,2,1,1,90839.61,0
8288,15672598,Nwankwo,671,France,Female,41,9,98683.47,1,0,0,72873.33,0
8289,15589017,Nnachetam,469,Germany,Female,29,9,131626.22,2,1,0,13161.66,1
8290,15698619,P'eng,648,Spain,Female,33,9,0,2,1,0,93832.33,0
8291,15631392,T'ang,715,Spain,Male,31,8,144953.31,1,1,0,151843.54,0
8292,15761292,Chukwuemeka,645,France,Male,36,8,0,1,1,0,180962.32,0
8293,15728505,Chinedum,492,France,Male,32,5,0,2,1,0,107499.27,0
8294,15728078,Trevisan,750,France,Female,41,5,0,2,1,1,122221.71,0
